ID,NBHD,PROP_CLASS,LIVING_SQFT,FBSMT_SQFT,BSMT_AREA,LAND_SQFT,GRD_AREA,BLDG_AGE,RM_AGE,BED_RMS,FULL_B,HLF_B,STORY,STYLE_CN,UNITS,SALE_PRICE
302713,GATEWAY / GREEN VALLEY RANCH,SINGLE FAMILY RESIDENCE,2381,0,0,5617,0,4,,3.0,2.0,1,2.5,2.5 STORY,1.0,408000
143507,HILLTOP,CONDOMINIUMS,1123,0,0,0,0,2,,2.0,2.0,0,1.0,MIDDLE UNIT,1.0,535000
232545,CHEESMAN PARK,CONDOMINIUMS,671,0,0,0,0,110,21.0,0.0,1.0,0,1.0,END UNIT,1.0,250000
151297,LINCOLN PARK,SINGLE FAMILY RESIDENCE,1878,0,0,1077,0,1,,3.0,3.0,1,3.0,END UNIT,1.0,655041
601419,MONTCLAIR,SINGLE FAMILY RESIDENCE,1538,950,1056,6250,0,77,0.0,3.0,3.0,0,1.0,1 STORY,1.0,876000
655331,SPEER,CONDOMINIUMS,1048,0,0,0,0,1,,2.0,2.0,0,1.0,END UNIT,1.0,717700
200283,HARVEY PARK,SINGLE FAMILY RESIDENCE,874,0,0,6000,0,65,0.0,2.0,1.0,0,1.0,1 STORY,1.0,227500
172138,VIRGINIA VILLAGE,SINGLE FAMILY RESIDENCE,1342,1275,1342,7440,0,61,0.0,3.0,3.0,0,1.0,1 STORY,1.0,607500
128365,WESTWOOD,SINGLE FAMILY RESIDENCE,903,0,0,6000,0,64,,3.0,1.0,0,1.0,1 STORY,1.0,285000
260486,UNION STATION,CONDOMINIUMS,1159,0,0,0,0,2,,2.0,2.0,0,1.0,END UNIT,1.0,765000
192251,CAPITOL HILL,CONDOMINIUMS,628,0,0,0,0,53,1.0,1.0,1.0,0,1.0,END UNIT,1.0,185000
102054,WINDSOR,CONDOMINIUMS,701,0,0,0,0,36,,1.0,1.0,0,1.0,END UNIT,1.0,170500
72077,GATEWAY / GREEN VALLEY RANCH,SINGLE FAMILY RESIDENCE,2331,554,583,8100,0,20,5.0,3.0,2.0,1,2.0,2 STORY,1.0,410000
596743,WEST HIGHLAND,SINGLE FAMILY RESIDENCE,1892,881,931,3063,0,12,,3.0,3.0,1,2.0,2 STORY,1.0,837000
75999,JEFFERSON PARK,SINGLE FAMILY RESIDENCE,1659,0,0,1880,0,2,,2.0,2.0,1,3.0,END UNIT,1.0,649900
689555,SOUTH PARK HILL,SINGLE FAMILY RESIDENCE,783,351,391,6500,0,78,19.0,2.0,1.0,0,1.0,1 STORY,1.0,435500
130118,VIRGINIA VILLAGE,SINGLE FAMILY RESIDENCE,993,800,993,6110,0,65,0.0,3.0,3.0,0,1.0,1 STORY,1.0,525000
486790,NORTH PARK HILL,SINGLE FAMILY RESIDENCE,806,766,806,6250,0,68,0.0,2.0,3.0,0,1.0,1 STORY,1.0,490000
910319,CENTRAL PARK,SINGLE FAMILY RESIDENCE,1569,1256,1569,4680,0,2,,1.0,2.0,1,1.0,1 STORY,1.0,678000
289281,GATEWAY / GREEN VALLEY RANCH,CONDOMINIUMS,1148,0,0,0,0,17,,2.0,2.0,0,2.0,MIDDLE UNIT,1.0,249000
372790,HARVEY PARK SOUTH,SINGLE FAMILY RESIDENCE,974,925,974,10200,0,64,0.0,2.0,2.0,0,1.0,1 STORY,1.0,372000
129579,GATEWAY / GREEN VALLEY RANCH,SINGLE FAMILY RESIDENCE,1522,0,0,2442,0,16,,2.0,2.0,1,2.0,2 STORY,1.0,335000
559436,MARSTON,CONDOMINIUMS,1632,681,783,0,0,45,0.0,3.0,3.0,1,2.0,MIDDLE UNIT,1.0,279000
803385,MONTCLAIR,SINGLE FAMILY RESIDENCE,1714,800,856,5850,0,79,5.0,3.0,4.0,0,1.0,1 STORY,1.0,1010000
844086,WINDSOR,CONDOMINIUMS,1550,0,0,0,0,49,1.0,2.0,2.0,0,1.0,MIDDLE UNIT,1.0,287500
596195,CENTRAL PARK,SINGLE FAMILY RESIDENCE,1647,0,86,1400,0,16,,3.0,2.0,1,2.0,MIDDLE UNIT,1.0,413000
146434,HARVEY PARK SOUTH,SINGLE FAMILY RESIDENCE,1261,970,1261,10500,0,63,,3.0,2.0,1,1.0,1 STORY,1.0,430000
626988,CENTRAL PARK,SINGLE FAMILY RESIDENCE,3721,1654,1954,7716,0,13,11.0,4.0,5.0,1,2.0,2 STORY,1.0,1297250
606213,GATEWAY / GREEN VALLEY RANCH,SINGLE FAMILY RESIDENCE,2184,0,0,5577,0,19,,4.0,2.0,1,2.0,2 STORY,1.0,366500
704550,SKYLAND,SINGLE FAMILY RESIDENCE,1049,0,0,6680,0,72,,3.0,1.0,0,1.0,1 STORY,1.0,268000
422269,WHITTIER,SINGLE FAMILY RESIDENCE,513,0,0,956,0,66,1.0,1.0,1.0,0,1.0,MIDDLE UNIT,1.0,227500
359693,HAMPDEN SOUTH,SINGLE FAMILY RESIDENCE,1336,1071,1071,10098,0,49,,2.0,3.0,0,1.0,1 STORY,1.0,464999
383841,BARNUM,SINGLE FAMILY RESIDENCE,789,157,313,6950,0,93,19.0,2.0,1.0,1,1.0,1 STORY,2.0,305000
759912,WASHINGTON PARK,CONDOMINIUMS,1272,0,0,0,0,48,0.0,2.0,2.0,0,1.0,END UNIT,1.0,409900
269670,UNION STATION,CONDOMINIUMS,1262,0,0,0,0,2,,2.0,2.0,0,1.0,MIDDLE UNIT,1.0,925000
254062,HAMPDEN SOUTH,CONDOMINIUMS,952,0,0,0,0,48,,2.0,1.0,1,1.0,END UNIT,1.0,165000
201209,CAPITOL HILL,CONDOMINIUMS,579,0,0,0,0,61,0.0,1.0,1.0,0,1.0,MIDDLE UNIT,1.0,220000
468555,CENTRAL PARK,SINGLE FAMILY RESIDENCE,2192,0,1096,4834,0,3,,3.0,2.0,1,2.0,2 STORY,1.0,665000
227320,GATEWAY / GREEN VALLEY RANCH,SINGLE FAMILY RESIDENCE,1715,0,0,2325,0,1,,3.0,3.0,0,2.5,2.5 STORY,1.0,276737
541943,MONTCLAIR,SINGLE FAMILY RESIDENCE,912,638,912,5620,0,91,48.0,2.0,2.0,0,1.0,1 STORY,1.0,482250
594907,WINDSOR,CONDOMINIUMS,1470,0,0,0,0,47,1.0,2.0,2.0,0,1.0,MIDDLE UNIT,1.0,253000
735023,WEST COLFAX,SINGLE FAMILY RESIDENCE,1642,0,0,1922,0,1,,3.0,2.0,2,3.0,END UNIT,1.0,550000
255715,BAKER,SINGLE FAMILY RESIDENCE,682,0,0,1086,0,131,21.0,1.0,1.0,0,1.0,MIDDLE UNIT,1.0,295000
459705,VILLA PARK,SINGLE FAMILY RESIDENCE,713,0,0,6250,0,70,0.0,3.0,1.0,0,1.0,1 STORY,1.0,310000
563773,MAR LEE,SINGLE FAMILY RESIDENCE,1466,0,0,12400,0,64,1.0,3.0,2.0,0,1.5,1.5 STORY,1.0,375000
374323,VILLA PARK,SINGLE FAMILY RESIDENCE,742,0,0,3100,0,91,0.0,2.0,2.0,0,1.0,END UNIT,1.0,402500
694608,WEST HIGHLAND,SINGLE FAMILY RESIDENCE,912,875,912,6360,0,64,0.0,2.0,2.0,1,1.0,1 STORY,1.0,435000
713371,VILLA PARK,SINGLE FAMILY RESIDENCE,2131,0,198,6250,0,107,,5.0,2.0,0,2.0,2 STORY,1.0,340000
719815,RUBY HILL,SINGLE FAMILY RESIDENCE,851,751,851,5890,0,60,,2.0,2.0,0,1.0,1 STORY,1.0,328000
411663,BERKELEY,SINGLE FAMILY RESIDENCE,2151,0,315,6750,0,113,,5.0,3.0,0,1.5,CONVERSION,2.0,800000
563047,BEAR VALLEY,SINGLE FAMILY RESIDENCE,1364,606,638,1584,0,41,0.0,3.0,3.0,1,2.0,MIDDLE UNIT,1.0,360000
285107,WINDSOR,CONDOMINIUMS,1200,0,0,0,0,49,4.0,2.0,2.0,0,1.0,MIDDLE UNIT,1.0,245000
262462,HARVEY PARK SOUTH,SINGLE FAMILY RESIDENCE,1094,929,974,12100,0,64,0.0,2.0,2.0,0,1.0,1 STORY,1.0,455000
871199,GATEWAY / GREEN VALLEY RANCH,SINGLE FAMILY RESIDENCE,1893,0,0,4647,0,18,18.0,4.0,2.0,1,2.0,2 STORY,1.0,335000
298525,CBD,CONDOMINIUMS,793,0,0,0,0,10,10.0,1.0,1.0,0,1.0,MIDDLE UNIT,1.0,425000
467451,BARNUM,SINGLE FAMILY RESIDENCE,795,450,600,6250,0,96,7.0,3.0,1.0,0,1.0,1 STORY,1.0,406000
547533,CHERRY CREEK,SINGLE FAMILY RESIDENCE,2139,850,954,4690,0,96,20.0,2.0,3.0,0,1.5,1.5 STORY,1.0,882000
543450,FIVE POINTS,SINGLE FAMILY RESIDENCE,2233,0,0,3120,0,0,0.0,3.0,3.0,1,2.0,2 STORY,1.0,310000
450513,GATEWAY / GREEN VALLEY RANCH,SINGLE FAMILY RESIDENCE,2436,0,1068,4500,0,0,,4.0,2.0,1,2.0,2 STORY,1.0,500950
105883,BELCARO,SINGLE FAMILY RESIDENCE,977,750,826,6500,0,70,0.0,2.0,2.0,0,1.0,1 STORY,1.0,440000
374890,HAMPDEN SOUTH,SINGLE FAMILY RESIDENCE,860,0,0,903,0,46,,2.0,1.0,0,1.0,END UNIT,1.0,204000
325556,CHEESMAN PARK,CONDOMINIUMS,943,0,0,0,0,54,0.0,2.0,1.0,0,1.0,END UNIT,1.0,290000
285396,CBD,CONDOMINIUMS,900,0,0,0,0,10,10.0,1.0,1.0,0,1.0,MIDDLE UNIT,1.0,456000
728959,CENTRAL PARK,SINGLE FAMILY RESIDENCE,1948,771,870,2969,0,0,0.0,3.0,3.0,1,2.0,2 STORY,1.0,530304
181378,UNIVERSITY PARK,SINGLE FAMILY RESIDENCE,5007,2350,2793,9375,0,0,,4.0,6.0,2,2.0,2 STORY,1.0,875000
821123,NORTH PARK HILL,SINGLE FAMILY RESIDENCE,1804,1094,1367,6250,0,89,9.0,3.0,3.0,0,1.0,1 STORY,1.0,750000
414300,SPEER,SINGLE FAMILY RESIDENCE,764,0,0,729,0,120,,2.0,1.0,0,2.0,MIDDLE UNIT,1.0,332000
130745,NORTHEAST PARK HILL,SINGLE FAMILY RESIDENCE,927,732,768,6250,0,65,0.0,2.0,2.0,0,1.0,1 STORY,1.0,415000
769502,GATEWAY / GREEN VALLEY RANCH,SINGLE FAMILY RESIDENCE,1538,0,0,1400,0,1,,3.0,2.0,1,2.0,MIDDLE UNIT,1.0,307175
347452,HAMPDEN,SINGLE FAMILY RESIDENCE,1264,1137,1264,14900,0,53,0.0,3.0,3.0,0,1.0,1 STORY,1.0,475000
654234,WEST HIGHLAND,SINGLE FAMILY RESIDENCE,1787,0,204,5740,0,129,6.0,4.0,2.0,0,1.5,1.5 STORY,1.0,670000
262956,WEST HIGHLAND,SINGLE FAMILY RESIDENCE,850,750,850,4690,0,97,0.0,2.0,2.0,0,1.0,1 STORY,1.0,455000
875430,NORTH PARK HILL,SINGLE FAMILY RESIDENCE,1182,0,0,5950,0,68,5.0,2.0,1.0,0,1.0,1 STORY,1.0,420000
766064,GATEWAY / GREEN VALLEY RANCH,SINGLE FAMILY RESIDENCE,1524,0,0,6321,0,17,,2.0,2.0,1,2.0,2 STORY,1.0,332000
820914,WASHINGTON PARK,SINGLE FAMILY RESIDENCE,1588,946,996,3175,0,1,,3.0,4.0,1,3.0,END UNIT,1.0,1300000
227962,VILLA PARK,SINGLE FAMILY RESIDENCE,954,0,0,5870,0,67,,2.0,1.0,0,1.0,1 STORY,2.0,500000
617972,BELCARO,SINGLE FAMILY RESIDENCE,2092,0,0,6220,0,71,21.0,3.0,2.0,1,2.0,2 STORY,1.0,650000
5485,LINCOLN PARK,SINGLE FAMILY RESIDENCE,1346,0,0,4120,0,129,,3.0,1.0,2,2.0,CONVERSION,2.0,315000
278174,VILLA PARK,SINGLE FAMILY RESIDENCE,1329,900,1083,7440,0,59,12.0,3.0,3.0,0,1.0,1 STORY,2.0,405000
436671,HILLTOP,CONDOMINIUMS,943,0,0,0,0,2,,2.0,2.0,0,1.0,MIDDLE UNIT,1.0,430000
608010,SUNNYSIDE,SINGLE FAMILY RESIDENCE,2829,868,901,6250,0,123,0.0,3.0,3.0,0,2.0,CONVERSION,2.0,575000
105605,CENTRAL PARK,SINGLE FAMILY RESIDENCE,1171,0,0,975,0,0,,2.0,1.0,1,3.0,MIDDLE UNIT,1.0,945000
369652,FIVE POINTS,CONDOMINIUMS,468,0,0,0,0,1,,0.0,1.0,0,1.0,MIDDLE UNIT,1.0,299000
77814,HAMPDEN,CONDOMINIUMS,1000,0,0,0,0,44,,2.0,1.0,0,1.0,END UNIT,1.0,205000
946023,JEFFERSON PARK,SINGLE FAMILY RESIDENCE,1417,0,0,970,0,2,,2.0,2.0,1,3.0,MIDDLE UNIT,1.0,569000
787174,CENTRAL PARK,SINGLE FAMILY RESIDENCE,2813,0,536,4000,0,0,,4.0,2.0,1,2.5,2.5 STORY,1.0,1000000
309559,GATEWAY / GREEN VALLEY RANCH,SINGLE FAMILY RESIDENCE,1731,0,0,2930,0,14,,4.0,2.0,1,2.0,2 STORY,1.0,360000
238997,CAPITOL HILL,CONDOMINIUMS,947,0,0,0,0,58,0.0,2.0,2.0,0,1.0,END UNIT,1.0,255000
798412,LINCOLN PARK,CONDOMINIUMS,672,0,0,0,0,104,16.0,1.0,1.0,0,2.0,MIDDLE UNIT,1.0,300000
427606,SLOAN LAKE,SINGLE FAMILY RESIDENCE,2027,0,0,2347,0,1,,3.0,2.0,2,3.0,END UNIT,1.0,789000
907832,WINDSOR,CONDOMINIUMS,1200,0,0,0,0,50,0.0,2.0,2.0,0,1.0,MIDDLE UNIT,1.0,175000
676429,FIVE POINTS,CONDOMINIUMS,1178,0,0,0,0,89,21.0,1.0,1.0,0,2.0,MIDDLE UNIT,1.0,499900
153435,RUBY HILL,SINGLE FAMILY RESIDENCE,1109,757,857,6720,0,61,0.0,2.0,2.0,0,1.0,1 STORY,1.0,293500
743466,LOWRY FIELD,SINGLE FAMILY RESIDENCE,1312,0,0,626,0,14,,2.0,2.0,1,3.0,MIDDLE UNIT,1.0,385000
857670,NORTH PARK HILL,SINGLE FAMILY RESIDENCE,3396,1613,1698,6250,0,0,,3.0,4.0,1,2.0,2 STORY,1.0,545000
605369,HIGHLAND,CONDOMINIUMS,472,0,0,0,0,1,,0.0,1.0,0,1.0,MIDDLE UNIT,1.0,299000
535790,GOLDSMITH,CONDOMINIUMS,732,0,0,0,0,42,1.0,2.0,1.0,0,1.0,MIDDLE UNIT,1.0,154973
5860,FORT LOGAN,CONDOMINIUMS,1296,0,0,0,0,45,2.0,2.0,1.0,1,2.0,MIDDLE UNIT,1.0,160000
542000,CENTRAL PARK,SINGLE FAMILY RESIDENCE,1740,0,721,2540,0,0,,3.0,2.0,1,2.0,END UNIT,1.0,450000
818327,CENTRAL PARK,SINGLE FAMILY RESIDENCE,1087,0,0,1065,0,2,,2.0,1.0,1,2.0,MIDDLE UNIT,1.0,175128
73911,HARVEY PARK,SINGLE FAMILY RESIDENCE,1234,0,0,6820,0,63,,2.0,1.0,0,1.0,1 STORY,1.0,376000
154563,GATEWAY / GREEN VALLEY RANCH,SINGLE FAMILY RESIDENCE,1966,0,0,3352,0,1,,4.0,2.0,1,2.0,END UNIT,1.0,365000
919156,CENTRAL PARK,SINGLE FAMILY RESIDENCE,1962,887,948,3150,0,0,,4.0,4.0,0,2.0,2 STORY,1.0,652421
796885,LINCOLN PARK,SINGLE FAMILY RESIDENCE,1486,0,0,741,0,1,,3.0,3.0,1,3.0,MIDDLE UNIT,1.0,520546
723396,CAPITOL HILL,CONDOMINIUMS,689,0,0,0,0,51,0.0,1.0,1.0,0,1.0,MIDDLE UNIT,1.0,199000
621143,JEFFERSON PARK,SINGLE FAMILY RESIDENCE,1920,0,0,1500,0,13,,3.0,2.0,1,3.0,END UNIT,1.0,715000
872638,WINDSOR,SINGLE FAMILY RESIDENCE,1907,1095,1217,4364,0,23,1.0,2.0,3.0,0,2.0,2 STORY,1.0,585000
825404,GATEWAY / GREEN VALLEY RANCH,SINGLE FAMILY RESIDENCE,2418,0,0,7337,0,18,,4.0,2.0,1,2.0,2 STORY,1.0,365900
386436,CENTRAL PARK,SINGLE FAMILY RESIDENCE,1871,0,973,2250,0,2,,3.0,2.0,1,2.0,MIDDLE UNIT,1.0,480000
89114,CAPITOL HILL,CONDOMINIUMS,1342,0,0,0,0,13,13.0,2.0,2.0,0,1.0,MIDDLE UNIT,1.0,490000
195614,CENTRAL PARK,SINGLE FAMILY RESIDENCE,2144,771,791,4770,0,12,11.0,3.0,3.0,1,2.0,2 STORY,1.0,725000
433217,ELYRIA SWANSEA,SINGLE FAMILY RESIDENCE,675,296,396,7800,0,73,,2.0,2.0,0,1.0,1 STORY,1.0,225000
714862,UNION STATION,CONDOMINIUMS,2070,0,0,0,0,110,4.0,1.0,1.0,1,2.0,MIDDLE UNIT,1.0,1060000
972599,MONTBELLO,SINGLE FAMILY RESIDENCE,857,0,857,7830,0,48,,2.0,1.0,0,1.0,1 STORY,1.0,198000
453520,UNIVERSITY,SINGLE FAMILY RESIDENCE,1425,783,831,6250,0,67,0.0,3.0,3.0,0,1.5,1.5 STORY,1.0,760000
987433,CENTRAL PARK,SINGLE FAMILY RESIDENCE,1182,0,0,1065,0,2,,2.0,2.0,1,2.0,MIDDLE UNIT,1.0,179500
288798,HILLTOP,SINGLE FAMILY RESIDENCE,3307,0,851,6250,0,69,19.0,4.0,3.0,1,2.0,2 STORY,1.0,1450000
934413,WASHINGTON VIRGINIA VALE,CONDOMINIUMS,944,0,0,0,0,46,,2.0,1.0,1,2.0,END UNIT,1.0,213000
861663,COLLEGE VIEW / SOUTH PLATTE,SINGLE FAMILY RESIDENCE,1024,0,512,3670,0,35,8.0,2.0,1.0,0,2.0,MIDDLE UNIT,1.0,227000
281306,FORT LOGAN,CONDOMINIUMS,1170,117,585,0,0,48,,2.0,1.0,1,2.0,MIDDLE UNIT,1.0,252000
73353,LOWRY FIELD,SINGLE FAMILY RESIDENCE,1759,650,685,5109,0,18,,3.0,3.0,1,2.0,2 STORY,1.0,599000
644601,CITY PARK,CONDOMINIUMS,997,0,0,0,0,11,11.0,1.0,1.0,1,1.0,END UNIT,1.0,574800
975330,CENTRAL PARK,SINGLE FAMILY RESIDENCE,1428,408,430,1913,0,15,,2.0,2.0,1,2.0,MIDDLE UNIT,1.0,419000
222478,SPEER,CONDOMINIUMS,774,0,0,0,0,35,,2.0,1.0,0,1.0,END UNIT,1.0,388000
786406,ATHMAR PARK,SINGLE FAMILY RESIDENCE,685,0,0,6250,0,69,1.0,2.0,1.0,0,1.0,1 STORY,1.0,310000
163222,OVERLAND,SINGLE FAMILY RESIDENCE,1188,0,0,842,0,1,,2.0,2.0,1,3.0,MIDDLE UNIT,1.0,503875
599691,WESTWOOD,SINGLE FAMILY RESIDENCE,582,0,0,6250,0,72,0.0,2.0,1.0,0,1.0,1 STORY,1.0,177000
935735,HAMPDEN SOUTH,CONDOMINIUMS,952,0,0,0,0,48,8.0,2.0,1.0,1,1.0,END UNIT,1.0,182000
770122,CONGRESS PARK,CONDOMINIUMS,874,0,0,0,0,57,13.0,2.0,2.0,0,1.0,END UNIT,1.0,303000
811815,NORTHEAST PARK HILL,SINGLE FAMILY RESIDENCE,1040,0,0,1037,0,60,0.0,2.0,1.0,0,1.0,END UNIT,1.0,215500
400255,CENTRAL PARK,SINGLE FAMILY RESIDENCE,1743,749,849,4240,0,7,,3.0,3.0,1,2.0,2 STORY,1.0,610000
431844,UNIVERSITY,SINGLE FAMILY RESIDENCE,891,685,785,6250,0,77,4.0,2.0,2.0,0,1.0,1 STORY,1.0,477500
780545,GLOBEVILLE,SINGLE FAMILY RESIDENCE,1442,0,262,10900,0,133,1.0,5.0,2.0,0,1.5,CONVERSION,2.0,130000
994256,COUNTRY CLUB,SINGLE FAMILY RESIDENCE,2225,940,1045,4690,0,108,7.0,3.0,3.0,1,2.0,2 STORY,1.0,1455000
638752,FORT LOGAN,SINGLE FAMILY RESIDENCE,1120,0,416,3150,313,21,4.0,3.0,2.0,1,1.0,TRI-LEVEL W/B,1.0,360900
732368,SOUTH PARK HILL,SINGLE FAMILY RESIDENCE,2453,240,954,6250,0,100,0.0,5.0,2.0,1,1.5,1.5 STORY,1.0,600000
998318,UNION STATION,CONDOMINIUMS,824,0,0,0,0,2,,1.0,1.0,0,1.0,MIDDLE UNIT,1.0,435000
541098,FIVE POINTS,CONDOMINIUMS,1352,0,0,0,0,17,17.0,2.0,2.0,0,1.0,END UNIT,1.0,465000
829655,UNION STATION,CONDOMINIUMS,827,0,0,0,0,2,,1.0,1.0,0,1.0,MIDDLE UNIT,1.0,495000
445100,EAST COLFAX,SINGLE FAMILY RESIDENCE,909,0,0,6250,0,77,0.0,3.0,2.0,0,1.0,1 STORY,1.0,389845
828893,HAMPDEN SOUTH,CONDOMINIUMS,1068,534,534,0,0,47,,2.0,1.0,1,2.0,MIDDLE UNIT,1.0,247000
928429,INDIAN CREEK,CONDOMINIUMS,1122,266,600,0,0,24,,2.0,2.0,0,2.0,MIDDLE UNIT,1.0,269900
388001,HAMPDEN,CONDOMINIUMS,1138,0,0,0,0,47,,2.0,2.0,0,3.0,END UNIT,1.0,157000
382836,SPEER,CONDOMINIUMS,500,0,0,0,0,51,11.0,1.0,1.0,0,1.0,MIDDLE UNIT,1.0,258000
511121,HAMPDEN,SINGLE FAMILY RESIDENCE,1489,1231,1449,11250,0,56,9.0,3.0,3.0,0,1.0,1 STORY,1.0,422000
68985,MONTCLAIR,SINGLE FAMILY RESIDENCE,2132,737,819,5850,0,79,3.0,3.0,2.0,1,2.0,2 STORY,1.0,670000
782930,HAMPDEN,SINGLE FAMILY RESIDENCE,1374,1185,1362,4916,0,29,,2.0,3.0,0,1.0,1 STORY,1.0,480000
478231,WINDSOR,CONDOMINIUMS,1194,0,0,0,0,44,0.0,2.0,2.0,0,1.0,MIDDLE UNIT,1.0,225000
440785,MONTCLAIR,SINGLE FAMILY RESIDENCE,1564,925,1075,6250,0,80,14.0,3.0,2.0,0,1.0,1 STORY,1.0,762000
207346,CHEESMAN PARK,CONDOMINIUMS,700,0,0,0,0,51,0.0,1.0,1.0,0,1.0,MIDDLE UNIT,1.0,232000
120977,NORTHEAST PARK HILL,SINGLE FAMILY RESIDENCE,975,0,0,6250,0,67,0.0,3.0,2.0,0,1.0,1 STORY,1.0,397000
490955,MAR LEE,SINGLE FAMILY RESIDENCE,1022,0,0,7430,0,64,1.0,3.0,1.0,0,1.0,1 STORY,1.0,355000
488783,MONTCLAIR,SINGLE FAMILY RESIDENCE,3466,1060,1600,9750,0,14,13.0,4.0,4.0,1,2.0,2 STORY,1.0,1356250
134835,MONTBELLO,SINGLE FAMILY RESIDENCE,863,863,863,6600,0,49,0.0,2.0,2.0,0,1.0,1 STORY,1.0,240000
31845,COLE,SINGLE FAMILY RESIDENCE,1824,0,0,3120,0,130,5.0,3.0,3.0,0,1.0,1 STORY,1.0,570000
531720,ATHMAR PARK,SINGLE FAMILY RESIDENCE,852,0,0,7020,0,70,7.0,3.0,1.0,0,1.0,1 STORY,1.0,325000
74946,UNION STATION,CONDOMINIUMS,675,0,0,0,0,2,,2.0,1.0,0,1.0,MIDDLE UNIT,1.0,285936
904485,SUNNYSIDE,SINGLE FAMILY RESIDENCE,2402,1020,1201,6918,0,6,,4.0,3.0,1,2.0,2 STORY,1.0,1000000
383185,UNIVERSITY HILLS,SINGLE FAMILY RESIDENCE,3922,2295,2550,9320,0,13,13.0,4.0,4.0,2,2.0,2 STORY,1.0,1025000
117937,GATEWAY / GREEN VALLEY RANCH,SINGLE FAMILY RESIDENCE,1682,0,665,3036,0,0,,3.0,2.0,1,2.0,2 STORY,1.0,369600
141192,UNIVERSITY HILLS,SINGLE FAMILY RESIDENCE,1363,1140,1200,9250,0,63,0.0,3.0,3.0,0,1.0,1 STORY,1.0,475000
194000,MONTCLAIR,CONDOMINIUMS,782,0,0,0,0,54,9.0,2.0,2.0,0,1.0,END UNIT,1.0,265000
152549,MAR LEE,SINGLE FAMILY RESIDENCE,1095,958,1078,6000,0,63,0.0,3.0,2.0,0,1.0,1 STORY,1.0,300000
691026,NORTHEAST PARK HILL,SINGLE FAMILY RESIDENCE,1458,0,0,3645,0,17,0.0,3.0,2.0,0,2.0,2 STORY,1.0,409900
360033,WINDSOR,CONDOMINIUMS,945,0,0,0,0,49,1.0,2.0,1.0,0,1.0,END UNIT,1.0,189900
113408,CONGRESS PARK,SINGLE FAMILY RESIDENCE,1436,539,718,2700,0,115,0.0,3.0,2.0,0,2.0,2 STORY,1.0,590000
859149,CENTRAL PARK,SINGLE FAMILY RESIDENCE,2022,0,781,4003,0,0,,3.0,2.0,1,2.0,END UNIT,1.0,484585
139503,CONGRESS PARK,SINGLE FAMILY RESIDENCE,2368,896,996,4162,0,115,11.0,3.0,3.0,1,2.5,2.5 STORY,1.0,1030000
722083,PLATT PARK,CONDOMINIUMS,1105,0,0,0,0,2,,1.0,2.0,0,1.5,MIDDLE UNIT,1.0,516750
29855,FIVE POINTS,CONDOMINIUMS,721,0,0,0,0,14,,1.0,1.0,0,1.0,MIDDLE UNIT,1.0,360000
893898,FIVE POINTS,CONDOMINIUMS,665,0,0,0,0,35,13.0,1.0,1.0,0,1.0,MIDDLE UNIT,1.0,313000
103863,CAPITOL HILL,CONDOMINIUMS,859,0,0,0,0,53,0.0,2.0,2.0,0,1.0,END UNIT,1.0,225000
667609,OVERLAND,SINGLE FAMILY RESIDENCE,528,0,100,3125,0,111,9.0,1.0,1.0,0,1.0,1 STORY,1.0,285000
259664,WINDSOR,CONDOMINIUMS,870,0,0,0,0,56,0.0,2.0,1.0,0,1.0,END UNIT,1.0,194500
170323,UNIVERSITY,SINGLE FAMILY RESIDENCE,842,0,0,6250,0,71,5.0,2.0,1.0,0,1.0,1 STORY,1.0,442000
275821,MARSTON,CONDOMINIUMS,1119,0,0,0,0,18,,2.0,2.0,0,1.0,END UNIT,1.0,285000
583454,CENTRAL PARK,SINGLE FAMILY RESIDENCE,1871,848,937,3466,0,5,,3.0,3.0,1,2.0,2 STORY,1.0,600000
701189,WEST HIGHLAND,CONDOMINIUMS,677,0,0,0,0,67,0.0,2.0,1.0,0,1.0,END UNIT,1.0,325000
529360,COLE,SINGLE FAMILY RESIDENCE,766,0,0,525,0,127,,2.0,1.0,0,2.0,MIDDLE UNIT,1.0,295000
266511,GATEWAY / GREEN VALLEY RANCH,SINGLE FAMILY RESIDENCE,2924,797,1260,6281,0,4,,3.0,3.0,1,2.0,2 STORY,1.0,500000
500281,CENTRAL PARK,SINGLE FAMILY RESIDENCE,1598,495,623,2821,0,1,,2.0,3.0,1,2.0,END UNIT,1.0,474900
772388,WINDSOR,CONDOMINIUMS,855,0,0,0,0,51,0.0,1.0,1.0,0,1.0,MIDDLE UNIT,1.0,127500
275091,GATEWAY / GREEN VALLEY RANCH,SINGLE FAMILY RESIDENCE,1302,0,0,1464,0,1,,2.0,2.0,1,2.0,MIDDLE UNIT,1.0,304525
949685,EAST COLFAX,SINGLE FAMILY RESIDENCE,904,558,758,6220,0,94,0.0,2.0,2.0,0,1.0,1 STORY,1.0,260000
747910,UNION STATION,CONDOMINIUMS,434,0,0,0,0,2,,0.0,1.0,0,1.0,MIDDLE UNIT,1.0,300000
131646,MONTCLAIR,SINGLE FAMILY RESIDENCE,1211,1017,1211,6250,0,68,0.0,2.0,3.0,0,1.0,1 STORY,1.0,719000
959739,VILLA PARK,SINGLE FAMILY RESIDENCE,1092,0,0,6270,0,64,0.0,2.0,1.0,0,1.0,1 STORY,1.0,389900
